MediumMagboltz::LoadGasFile: Reading Ar-iC4H10(90-10).gas.
MediumMagboltz::LoadGasFile: Version 12
MediumMagboltz::LoadGasFile:
    Gas composition set to Ar/iC4H10 (90/10)
E = 10V/cm,  Vx = -0.22252cm/us, to drift 20cm, t = -89.8796us, 0,1V/cm fluctuation, dt = 1160.3ns, 1V/cm fluctuation, dt = 9819.69ns, %1 fluctuation, dt = 1160.3ns, %10 fluctuation, dt = 9819.69ns
E = 20V/cm,  Vx = -0.481516cm/us, to drift 20cm, t = -41.5355us, 0,1V/cm fluctuation, dt = 249.121ns, 1V/cm fluctuation, dt = 2488.48ns, %1 fluctuation, dt = 511.121ns, %10 fluctuation, dt = 4516.1ns
E = 30V/cm,  Vx = -0.787409cm/us, to drift 20cm, t = -25.3997us, 0,1V/cm fluctuation, dt = 116.356ns, 1V/cm fluctuation, dt = 939.385ns, %1 fluctuation, dt = 310.546ns, %10 fluctuation, dt = 2677.5ns
E = 40V/cm,  Vx = -1.12208cm/us, to drift 20cm, t = -17.824us, 0,1V/cm fluctuation, dt = 58.5236ns, 1V/cm fluctuation, dt = 543.782ns, %1 fluctuation, dt = 227.571ns, %10 fluctuation, dt = 1990.84ns
E = 50V/cm,  Vx = -1.47826cm/us, to drift 20cm, t = -13.5294us, 0,1V/cm fluctuation, dt = 34.6292ns, 1V/cm fluctuation, dt = 334.563ns, %1 fluctuation, dt = 171.528ns, %10 fluctuation, dt = 1455.21ns
E = 60V/cm,  Vx = -1.83222cm/us, to drift 20cm, t = -10.9157us, 0,1V/cm fluctuation, dt = 20.4306ns, 1V/cm fluctuation, dt = 200.755ns, %1 fluctuation, dt = 121.331ns, %10 fluctuation, dt = 1100.03ns
E = 70V/cm,  Vx = -2.16792cm/us, to drift 20cm, t = -9.22544us, 0,1V/cm fluctuation, dt = 13.3062ns, 1V/cm fluctuation, dt = 130.731ns, %1 fluctuation, dt = 92.0494ns, %10 fluctuation, dt = 841.886ns
E = 80V/cm,  Vx = -2.47493cm/us, to drift 20cm, t = -8.08102us, 0,1V/cm fluctuation, dt = 9.54847ns, 1V/cm fluctuation, dt = 94.3219ns, %1 fluctuation, dt = 75.476ns, %10 fluctuation, dt = 661.919ns
E = 90V/cm,  Vx = -2.74477cm/us, to drift 20cm, t = -7.28659us, 0,1V/cm fluctuation, dt = 6.38224ns, 1V/cm fluctuation, dt = 63.2747ns, %1 fluctuation, dt = 56.8827ns, %10 fluctuation, dt = 529.158ns
E = 100V/cm,  Vx = -2.98268cm/us, to drift 20cm, t = -6.70539us, 0,1V/cm fluctuation, dt = 5.12568ns, 1V/cm fluctuation, dt = 50.6258ns, %1 fluctuation, dt = 50.6258ns, %10 fluctuation, dt = 438.863ns
E = 110V/cm,  Vx = -3.19156cm/us, to drift 20cm, t = -6.26652us, 0,1V/cm fluctuation, dt = 3.78283ns, 1V/cm fluctuation, dt = 37.4124ns, %1 fluctuation, dt = 41.1032ns, %10 fluctuation, dt = 368.724ns
E = 120V/cm,  Vx = -3.37407cm/us, to drift 20cm, t = -5.92756us, 0,1V/cm fluctuation, dt = 3.00953ns, 1V/cm fluctuation, dt = 29.7606ns, %1 fluctuation, dt = 35.6243ns, %10 fluctuation, dt = 305.036ns
E = 130V/cm,  Vx = -3.52928cm/us, to drift 20cm, t = -5.66689us, 0,1V/cm fluctuation, dt = 2.26254ns, 1V/cm fluctuation, dt = 22.4133ns, %1 fluctuation, dt = 29.046ns, %10 fluctuation, dt = 261.96ns
E = 140V/cm,  Vx = -3.66266cm/us, to drift 20cm, t = -5.46051us, 0,1V/cm fluctuation, dt = 1.9007ns, 1V/cm fluctuation, dt = 18.8567ns, %1 fluctuation, dt = 26.3066ns, %10 fluctuation, dt = 233.142ns
E = 150V/cm,  Vx = -3.78303cm/us, to drift 20cm, t = -5.28676us, 0,1V/cm fluctuation, dt = 1.56363ns, 1V/cm fluctuation, dt = 15.4822ns, %1 fluctuation, dt = 23.0957ns, %10 fluctuation, dt = 198.314ns
E = 160V/cm,  Vx = -3.88407cm/us, to drift 20cm, t = -5.14924us, 0,1V/cm fluctuation, dt = 1.22607ns, 1V/cm fluctuation, dt = 12.1518ns, %1 fluctuation, dt = 19.3275ns, %10 fluctuation, dt = 173.971ns
E = 170V/cm,  Vx = -3.97472cm/us, to drift 20cm, t = -5.03181us, 0,1V/cm fluctuation, dt = 1.07245ns, 1V/cm fluctuation, dt = 10.6205ns, %1 fluctuation, dt = 17.9181ns, %10 fluctuation, dt = 140.419ns
E = 180V/cm,  Vx = -4.04606cm/us, to drift 20cm, t = -4.94308us, 0,1V/cm fluctuation, dt = 0.761927ns, 1V/cm fluctuation, dt = 7.52675ns, %1 fluctuation, dt = 13.4008ns, %10 fluctuation, dt = 122.597ns
E = 190V/cm,  Vx = -4.10626cm/us, to drift 20cm, t = -4.87061us, 0,1V/cm fluctuation, dt = 0.674942ns, 1V/cm fluctuation, dt = 6.69912ns, %1 fluctuation, dt = 12.6332ns, %10 fluctuation, dt = 109.983ns
E = 200V/cm,  Vx = -4.15888cm/us, to drift 20cm, t = -4.80899us, 0,1V/cm fluctuation, dt = 0.565245ns, 1V/cm fluctuation, dt = 5.61181ns, %1 fluctuation, dt = 11.1337ns, %10 fluctuation, dt = 97.3738ns
E = 210V/cm,  Vx = -4.20557cm/us, to drift 20cm, t = -4.7556us, 0,1V/cm fluctuation, dt = 0.497515ns, 1V/cm fluctuation, dt = 4.93177ns, %1 fluctuation, dt = 10.2458ns, %10 fluctuation, dt = 79.5561ns
E = 220V/cm,  Vx = -4.24483cm/us, to drift 20cm, t = -4.71162us, 0,1V/cm fluctuation, dt = 0.369991ns, 1V/cm fluctuation, dt = 3.65972ns, %1 fluctuation, dt = 7.93384ns, %10 fluctuation, dt = 64.4853ns
E = 230V/cm,  Vx = -4.27445cm/us, to drift 20cm, t = -4.67896us, 0,1V/cm fluctuation, dt = 0.293563ns, 1V/cm fluctuation, dt = 2.91394ns, %1 fluctuation, dt = 6.63021ns, %10 fluctuation, dt = 56.3528ns
E = 240V/cm,  Vx = -4.29926cm/us, to drift 20cm, t = -4.65196us, 0,1V/cm fluctuation, dt = 0.246138ns, 1V/cm fluctuation, dt = 2.4404ns, %1 fluctuation, dt = 5.77885ns, %10 fluctuation, dt = 50.0548ns
E = 250V/cm,  Vx = -4.3207cm/us, to drift 20cm, t = -4.62888us, 0,1V/cm fluctuation, dt = 0.214408ns, 1V/cm fluctuation, dt = 2.12704ns, %1 fluctuation, dt = 5.24678ns, %10 fluctuation, dt = 39.9769ns
E = 260V/cm,  Vx = -4.33935cm/us, to drift 20cm, t = -4.60899us, 0,1V/cm fluctuation, dt = 0.189975ns, 1V/cm fluctuation, dt = 1.86959ns, %1 fluctuation, dt = 4.72182ns, %10 fluctuation, dt = 21.0834ns
E = 270V/cm,  Vx = -4.35418cm/us, to drift 20cm, t = -4.59329us, 0,1V/cm fluctuation, dt = 0.123631ns, 1V/cm fluctuation, dt = 1.20676ns, %1 fluctuation, dt = 3.10769ns, %10 fluctuation, dt = 8.92393ns
E = 280V/cm,  Vx = -4.35924cm/us, to drift 20cm, t = -4.58796us, 0,1V/cm fluctuation, dt = 0.0105094ns, 1V/cm fluctuation, dt = 0.0903761ns, %1 fluctuation, dt = 0.170638ns, %10 fluctuation, dt = 7.78361ns
E = 290V/cm,  Vx = -4.35882cm/us, to drift 20cm, t = -4.5884us, 0,1V/cm fluctuation, dt = 0.0634341ns, 1V/cm fluctuation, dt = 0.626887ns, %1 fluctuation, dt = 1.77237ns, %10 fluctuation, dt = 3.00416ns
E = 300V/cm,  Vx = -4.36407cm/us, to drift 20cm, t = -4.58288us, 0,1V/cm fluctuation, dt = 0.0469262ns, 1V/cm fluctuation, dt = 0.461861ns, %1 fluctuation, dt = 1.33626ns, %10 fluctuation, dt = -9.31637ns
E = 310V/cm,  Vx = -4.36599cm/us, to drift 20cm, t = -4.58086us, 0,1V/cm fluctuation, dt = -0.0374138ns, 1V/cm fluctuation, dt = -0.387282ns, %1 fluctuation, dt = -1.2957ns, %10 fluctuation, dt = -17.4037ns
E = 320V/cm,  Vx = -4.36105cm/us, to drift 20cm, t = -4.58605us, 0,1V/cm fluctuation, dt = -0.0667082ns, 1V/cm fluctuation, dt = -0.680317ns, %1 fluctuation, dt = -2.28064ns, %10 fluctuation, dt = -21.622ns
E = 330V/cm,  Vx = -4.35522cm/us, to drift 20cm, t = -4.59219us, 0,1V/cm fluctuation, dt = -0.047958ns, 1V/cm fluctuation, dt = -0.485528ns, %1 fluctuation, dt = -1.65244ns, %10 fluctuation, dt = -27.9815ns
E = 340V/cm,  Vx = -4.35005cm/us, to drift 20cm, t = -4.59764us, 0,1V/cm fluctuation, dt = -0.061218ns, 1V/cm fluctuation, dt = -0.618171ns, %1 fluctuation, dt = -2.15614ns, %10 fluctuation, dt = -35.5834ns
E = 350V/cm,  Vx = -4.34251cm/us, to drift 20cm, t = -4.60564us, 0,1V/cm fluctuation, dt = -0.0999855ns, 1V/cm fluctuation, dt = -1.00808ns, %1 fluctuation, dt = -3.60831ns, %10 fluctuation, dt = -42.4512ns
E = 360V/cm,  Vx = -4.33225cm/us, to drift 20cm, t = -4.61654us, 0,1V/cm fluctuation, dt = -0.118371ns, 1V/cm fluctuation, dt = -1.19205ns, %1 fluctuation, dt = -4.37824ns, %10 fluctuation, dt = -51.3613ns
E = 370V/cm,  Vx = -4.32114cm/us, to drift 20cm, t = -4.62841us, 0,1V/cm fluctuation, dt = -0.116747ns, 1V/cm fluctuation, dt = -1.17613ns, %1 fluctuation, dt = -4.44806ns, %10 fluctuation, dt = -61.4723ns
E = 380V/cm,  Vx = -4.30938cm/us, to drift 20cm, t = -4.64104us, 0,1V/cm fluctuation, dt = -0.136146ns, 1V/cm fluctuation, dt = -1.37026ns, %1 fluctuation, dt = -5.31134ns, %10 fluctuation, dt = -69.303ns
E = 390V/cm,  Vx = -4.29511cm/us, to drift 20cm, t = -4.65646us, 0,1V/cm fluctuation, dt = -0.18758ns, 1V/cm fluctuation, dt = -1.88053ns, %1 fluctuation, dt = -7.39369ns, %10 fluctuation, dt = -73.009ns
E = 400V/cm,  Vx = -4.27739cm/us, to drift 20cm, t = -4.67574us, 0,1V/cm fluctuation, dt = -0.198206ns, 1V/cm fluctuation, dt = -1.9869ns, %1 fluctuation, dt = -8.01235ns, %10 fluctuation, dt = -73.1041ns
E = 450V/cm,  Vx = -4.19491cm/us, to drift 20cm, t = -4.76768us, 0,1V/cm fluctuation, dt = -0.193458ns, 1V/cm fluctuation, dt = -1.9392ns, %1 fluctuation, dt = -8.80764ns, %10 fluctuation, dt = -98.7909ns
E = 500V/cm,  Vx = -4.10065cm/us, to drift 20cm, t = -4.87728us, 0,1V/cm fluctuation, dt = -0.21593ns, 1V/cm fluctuation, dt = -2.15889ns, %1 fluctuation, dt = -10.7853ns, %10 fluctuation, dt = -110.456ns
E = 550V/cm,  Vx = -4.00984cm/us, to drift 20cm, t = -4.98773us, 0,1V/cm fluctuation, dt = -0.214395ns, 1V/cm fluctuation, dt = -2.14603ns, %1 fluctuation, dt = -11.8604ns, %10 fluctuation, dt = -131.108ns
E = 600V/cm,  Vx = -3.91698cm/us, to drift 20cm, t = -5.10597us, 0,1V/cm fluctuation, dt = -0.258396ns, 1V/cm fluctuation, dt = -2.58223ns, %1 fluctuation, dt = -15.4352ns, %10 fluctuation, dt = -125.017ns
E = 650V/cm,  Vx = -3.8381cm/us, to drift 20cm, t = -5.21091us, 0,1V/cm fluctuation, dt = -0.176699ns, 1V/cm fluctuation, dt = -1.76399ns, %1 fluctuation, dt = -12.5943ns, %10 fluctuation, dt = -138.731ns
E = 700V/cm,  Vx = -3.76072cm/us, to drift 20cm, t = -5.31813us, 0,1V/cm fluctuation, dt = -0.208738ns, 1V/cm fluctuation, dt = -2.0882ns, %1 fluctuation, dt = -14.6554ns, %10 fluctuation, dt = -158.219ns
E = 750V/cm,  Vx = -3.68358cm/us, to drift 20cm, t = -5.4295us, 0,1V/cm fluctuation, dt = -0.240486ns, 1V/cm fluctuation, dt = -2.40208ns, %1 fluctuation, dt = -17.8637ns, %10 fluctuation, dt = -133.829ns
E = 800V/cm,  Vx = -3.61781cm/us, to drift 20cm, t = -5.52821us, 0,1V/cm fluctuation, dt = -0.147494ns, 1V/cm fluctuation, dt = -1.47185ns, %1 fluctuation, dt = -11.5817ns, %10 fluctuation, dt = -135.48ns
E = 850V/cm,  Vx = -3.56633cm/us, to drift 20cm, t = -5.608us, 0,1V/cm fluctuation, dt = -0.182493ns, 1V/cm fluctuation, dt = -1.82632ns, %1 fluctuation, dt = -15.6221ns, %10 fluctuation, dt = -147.425ns
E = 900V/cm,  Vx = -3.5092cm/us, to drift 20cm, t = -5.69931us, 0,1V/cm fluctuation, dt = -0.17359ns, 1V/cm fluctuation, dt = -1.73385ns, %1 fluctuation, dt = -15.4401ns, %10 fluctuation, dt = -128.978ns
E = 950V/cm,  Vx = -3.46268cm/us, to drift 20cm, t = -5.77587us, 0,1V/cm fluctuation, dt = -0.133645ns, 1V/cm fluctuation, dt = -1.33488ns, %1 fluctuation, dt = -12.5391ns, %10 fluctuation, dt = -127.423ns
E = 1000V/cm,  Vx = -3.42333cm/us, to drift 20cm, t = -5.84226us, 0,1V/cm fluctuation, dt = -0.139236ns, 1V/cm fluctuation, dt = -1.3919ns, %1 fluctuation, dt = -13.8729ns, %10 fluctuation, dt = -126.025ns
E = 1500V/cm,  Vx = -3.18254cm/us, to drift 20cm, t = -6.28429us, 0,1V/cm fluctuation, dt = -0.0763233ns, 1V/cm fluctuation, dt = -0.762884ns, %1 fluctuation, dt = -11.3616ns, %10 fluctuation, dt = -64.79ns
E = 2000V/cm,  Vx = -3.1015cm/us, to drift 20cm, t = -6.44849us, 0,1V/cm fluctuation, dt = -0.0237876ns, 1V/cm fluctuation, dt = -0.237613ns, %1 fluctuation, dt = -4.64105ns, %10 fluctuation, dt = -36.2015ns
E = 2500V/cm,  Vx = -3.07512cm/us, to drift 20cm, t = -6.50382us, 0,1V/cm fluctuation, dt = -0.00198046ns, 1V/cm fluctuation, dt = -0.0197346ns, %1 fluctuation, dt = -0.446653ns, %10 fluctuation, dt = -15.9847ns
E = 3000V/cm,  Vx = -3.06192cm/us, to drift 20cm, t = -6.53185us, 0,1V/cm fluctuation, dt = 0.00668369ns, 1V/cm fluctuation, dt = 0.0669087ns, %1 fluctuation, dt = 2.07665ns, %10 fluctuation, dt = 9.69287ns
E = 3500V/cm,  Vx = -3.05925cm/us, to drift 20cm, t = -6.53755us, 0,1V/cm fluctuation, dt = -0.00446561ns, 1V/cm fluctuation, dt = -0.0444759ns, %1 fluctuation, dt = 1.90572ns, %10 fluctuation, dt = 31.2909ns
E = 4000V/cm,  Vx = -3.06959cm/us, to drift 20cm, t = -6.51553us, 0,1V/cm fluctuation, dt = -0.00521515ns, 1V/cm fluctuation, dt = -0.0519804ns, %1 fluctuation, dt = -1.78257ns, %10 fluctuation, dt = 28.1933ns
E = 4500V/cm,  Vx = -3.08588cm/us, to drift 20cm, t = -6.48113us, 0,1V/cm fluctuation, dt = 0.000934435ns, 1V/cm fluctuation, dt = 0.00938859ns, %1 fluctuation, dt = 0.519782ns, %10 fluctuation, dt = 53.649ns
E = 5000V/cm,  Vx = -3.11781cm/us, to drift 20cm, t = -6.41476us, 0,1V/cm fluctuation, dt = 0.0252168ns, 1V/cm fluctuation, dt = 0.252102ns, %1 fluctuation, dt = 12.4239ns, %10 fluctuation, dt = 91.5624ns
E = 5500V/cm,  Vx = -3.16296cm/us, to drift 20cm, t = -6.3232us, 0,1V/cm fluctuation, dt = 0.0120738ns, 1V/cm fluctuation, dt = 0.120737ns, %1 fluctuation, dt = 6.63843ns, %10 fluctuation, dt = 114.27ns
E = 6000V/cm,  Vx = -3.21577cm/us, to drift 20cm, t = -6.21936us, 0,1V/cm fluctuation, dt = 0.0207077ns, 1V/cm fluctuation, dt = 0.207105ns, %1 fluctuation, dt = 12.5391ns, %10 fluctuation, dt = 147.527ns
E = 6500V/cm,  Vx = -3.27845cm/us, to drift 20cm, t = -6.10044us, 0,1V/cm fluctuation, dt = 0.0280098ns, 1V/cm fluctuation, dt = 0.280152ns, %1 fluctuation, dt = 18.4597ns, %10 fluctuation, dt = 195.075ns
E = 7000V/cm,  Vx = -3.36111cm/us, to drift 20cm, t = -5.95042us, 0,1V/cm fluctuation, dt = 0.0308522ns, 1V/cm fluctuation, dt = 0.308531ns, %1 fluctuation, dt = 21.4778ns, %10 fluctuation, dt = 207.773ns
E = 7500V/cm,  Vx = -3.44691cm/us, to drift 20cm, t = -5.8023us, 0,1V/cm fluctuation, dt = 0.0292106ns, 1V/cm fluctuation, dt = 0.292134ns, %1 fluctuation, dt = 22.0834ns, %10 fluctuation, dt = 242.237ns
E = 8000V/cm,  Vx = -3.54197cm/us, to drift 20cm, t = -5.64657us, 0,1V/cm fluctuation, dt = 0.0349499ns, 1V/cm fluctuation, dt = 0.349487ns, %1 fluctuation, dt = 27.871ns, %10 fluctuation, dt = 252.056ns
E = 8500V/cm,  Vx = -3.64986cm/us, to drift 20cm, t = -5.47967us, 0,1V/cm fluctuation, dt = 0.0290173ns, 1V/cm fluctuation, dt = 0.290153ns, %1 fluctuation, dt = 24.5099ns, %10 fluctuation, dt = 247.738ns
E = 9000V/cm,  Vx = -3.74778cm/us, to drift 20cm, t = -5.33649us, 0,1V/cm fluctuation, dt = 0.0304301ns, 1V/cm fluctuation, dt = 0.304287ns, %1 fluctuation, dt = 27.2573ns, %10 fluctuation, dt = 249.237ns
E = 9500V/cm,  Vx = -3.85407cm/us, to drift 20cm, t = -5.18932us, 0,1V/cm fluctuation, dt = 0.0270782ns, 1V/cm fluctuation, dt = 0.270746ns, %1 fluctuation, dt = 25.3628ns, %10 fluctuation, dt = 234.422ns
MediumMagboltz::LoadGasFile: Reading Ar-iC4H10(94-6).gas.
MediumMagboltz::LoadGasFile: Version 12
MediumMagboltz::LoadGasFile:
    Gas composition set to Ar/iC4H10 (94/6)
E = 10V/cm,  Vx = -0.245401cm/us, to drift 20cm, t = -81.4992us, 0,1V/cm fluctuation, dt = 1194.04ns, 1V/cm fluctuation, dt = 8275.27ns, %1 fluctuation, dt = 1194.04ns, %10 fluctuation, dt = 8275.27ns
E = 20V/cm,  Vx = -0.534006cm/us, to drift 20cm, t = -37.4528us, 0,1V/cm fluctuation, dt = 228.194ns, 1V/cm fluctuation, dt = 2055.1ns, %1 fluctuation, dt = 441.301ns, %10 fluctuation, dt = 3904.97ns
E = 30V/cm,  Vx = -0.880481cm/us, to drift 20cm, t = -22.7149us, 0,1V/cm fluctuation, dt = 98.931ns, 1V/cm fluctuation, dt = 918.178ns, %1 fluctuation, dt = 287.467ns, %10 fluctuation, dt = 2551.85ns
E = 40V/cm,  Vx = -1.26919cm/us, to drift 20cm, t = -15.7581us, 0,1V/cm fluctuation, dt = 55.1921ns, 1V/cm fluctuation, dt = 495.56ns, %1 fluctuation, dt = 212.013ns, %10 fluctuation, dt = 1723.21ns
E = 50V/cm,  Vx = -1.66373cm/us, to drift 20cm, t = -12.0212us, 0,1V/cm fluctuation, dt = 27.8454ns, 1V/cm fluctuation, dt = 274.558ns, %1 fluctuation, dt = 137.739ns, %10 fluctuation, dt = 1234.74ns
E = 60V/cm,  Vx = -2.0344cm/us, to drift 20cm, t = -9.83091us, 0,1V/cm fluctuation, dt = 18.4688ns, 1V/cm fluctuation, dt = 182.888ns, %1 fluctuation, dt = 110.334ns, %10 fluctuation, dt = 967.475ns
E = 70V/cm,  Vx = -2.38678cm/us, to drift 20cm, t = -8.37951us, 0,1V/cm fluctuation, dt = 11.089ns, 1V/cm fluctuation, dt = 109.098ns, %1 fluctuation, dt = 76.7825ns, %10 fluctuation, dt = 706.241ns
E = 80V/cm,  Vx = -2.69502cm/us, to drift 20cm, t = -7.4211us, 0,1V/cm fluctuation, dt = 7.86882ns, 1V/cm fluctuation, dt = 76.8196ns, %1 fluctuation, dt = 62.0393ns, %10 fluctuation, dt = 534.378ns
E = 90V/cm,  Vx = -2.95369cm/us, to drift 20cm, t = -6.77119us, 0,1V/cm fluctuation, dt = 5.6068ns, 1V/cm fluctuation, dt = 55.284ns, %1 fluctuation, dt = 49.8543ns, %10 fluctuation, dt = 440.621ns
E = 100V/cm,  Vx = -3.18038cm/us, to drift 20cm, t = -6.28856us, 0,1V/cm fluctuation, dt = 4.13232ns, 1V/cm fluctuation, dt = 40.7761ns, %1 fluctuation, dt = 40.7761ns, %10 fluctuation, dt = 356.346ns
E = 110V/cm,  Vx = -3.37142cm/us, to drift 20cm, t = -5.93222us, 0,1V/cm fluctuation, dt = 3.00017ns, 1V/cm fluctuation, dt = 29.6544ns, %1 fluctuation, dt = 32.5777ns, %10 fluctuation, dt = 295.498ns
E = 120V/cm,  Vx = -3.53296cm/us, to drift 20cm, t = -5.66098us, 0,1V/cm fluctuation, dt = 2.45093ns, 1V/cm fluctuation, dt = 24.262ns, %1 fluctuation, dt = 29.049ns, %10 fluctuation, dt = 247.779ns
E = 130V/cm,  Vx = -3.6707cm/us, to drift 20cm, t = -5.44855us, 0,1V/cm fluctuation, dt = 1.8099ns, 1V/cm fluctuation, dt = 17.8967ns, %1 fluctuation, dt = 23.1787ns, %10 fluctuation, dt = 203.946ns
E = 140V/cm,  Vx = -3.78284cm/us, to drift 20cm, t = -5.28703us, 0,1V/cm fluctuation, dt = 1.45655ns, 1V/cm fluctuation, dt = 14.4325ns, %1 fluctuation, dt = 20.1232ns, %10 fluctuation, dt = 177.833ns
E = 150V/cm,  Vx = -3.8796cm/us, to drift 20cm, t = -5.15518us, 0,1V/cm fluctuation, dt = 1.1901ns, 1V/cm fluctuation, dt = 11.7949ns, %1 fluctuation, dt = 17.6043ns, %10 fluctuation, dt = 153.686ns
E = 160V/cm,  Vx = -3.9632cm/us, to drift 20cm, t = -5.04643us, 0,1V/cm fluctuation, dt = 0.973894ns, 1V/cm fluctuation, dt = 9.63517ns, %1 fluctuation, dt = 15.3062ns, %10 fluctuation, dt = 125.133ns
E = 170V/cm,  Vx = -4.03017cm/us, to drift 20cm, t = -4.96257us, 0,1V/cm fluctuation, dt = 0.727122ns, 1V/cm fluctuation, dt = 7.18231ns, %1 fluctuation, dt = 12.0929ns, %10 fluctuation, dt = 104.404ns
E = 180V/cm,  Vx = -4.08458cm/us, to drift 20cm, t = -4.89647us, 0,1V/cm fluctuation, dt = 0.592404ns, 1V/cm fluctuation, dt = 5.86248ns, %1 fluctuation, dt = 10.4544ns, %10 fluctuation, dt = 88.046ns
E = 190V/cm,  Vx = -4.12925cm/us, to drift 20cm, t = -4.84349us, 0,1V/cm fluctuation, dt = 0.472017ns, 1V/cm fluctuation, dt = 4.67078ns, %1 fluctuation, dt = 8.78096ns, %10 fluctuation, dt = 71.1232ns
E = 200V/cm,  Vx = -4.16611cm/us, to drift 20cm, t = -4.80064us, 0,1V/cm fluctuation, dt = 0.377412ns, 1V/cm fluctuation, dt = 3.72479ns, %1 fluctuation, dt = 7.34027ns, %10 fluctuation, dt = 53.2823ns
E = 210V/cm,  Vx = -4.19301cm/us, to drift 20cm, t = -4.76984us, 0,1V/cm fluctuation, dt = 0.248549ns, 1V/cm fluctuation, dt = 2.45111ns, %1 fluctuation, dt = 5.05929ns, %10 fluctuation, dt = 43.5048ns
E = 220V/cm,  Vx = -4.21287cm/us, to drift 20cm, t = -4.74736us, 0,1V/cm fluctuation, dt = 0.220832ns, 1V/cm fluctuation, dt = 2.18623ns, %1 fluctuation, dt = 4.74504ns, %10 fluctuation, dt = 33.8974ns
E = 230V/cm,  Vx = -4.23034cm/us, to drift 20cm, t = -4.72775us, 0,1V/cm fluctuation, dt = 0.142799ns, 1V/cm fluctuation, dt = 1.40992ns, %1 fluctuation, dt = 3.18285ns, %10 fluctuation, dt = 26.1865ns
E = 240V/cm,  Vx = -4.24138cm/us, to drift 20cm, t = -4.71545us, 0,1V/cm fluctuation, dt = 0.102942ns, 1V/cm fluctuation, dt = 1.01162ns, %1 fluctuation, dt = 2.36151ns, %10 fluctuation, dt = 16.4581ns
E = 250V/cm,  Vx = -4.25139cm/us, to drift 20cm, t = -4.70435us, 0,1V/cm fluctuation, dt = 0.100906ns, 1V/cm fluctuation, dt = 0.984289ns, %1 fluctuation, dt = 2.3576ns, %10 fluctuation, dt = -2.0914ns
E = 260V/cm,  Vx = -4.25708cm/us, to drift 20cm, t = -4.69806us, 0,1V/cm fluctuation, dt = -0.0111572ns, 1V/cm fluctuation, dt = -0.139568ns, %1 fluctuation, dt = -0.492302ns, %10 fluctuation, dt = -18.4442ns
E = 270V/cm,  Vx = -4.25328cm/us, to drift 20cm, t = -4.70225us, 0,1V/cm fluctuation, dt = -0.073494ns, 1V/cm fluctuation, dt = -0.763095ns, %1 fluctuation, dt = -2.20407ns, %10 fluctuation, dt = -24.1671ns
E = 280V/cm,  Vx = -4.24556cm/us, to drift 20cm, t = -4.7108us, 0,1V/cm fluctuation, dt = -0.0908075ns, 1V/cm fluctuation, dt = -0.914443ns, %1 fluctuation, dt = -2.59614ns, %10 fluctuation, dt = -26.4595ns
E = 290V/cm,  Vx = -4.2368cm/us, to drift 20cm, t = -4.72055us, 0,1V/cm fluctuation, dt = -0.0787085ns, 1V/cm fluctuation, dt = -0.793873ns, %1 fluctuation, dt = -2.34383ns, %10 fluctuation, dt = -31.9174ns
E = 300V/cm,  Vx = -4.22907cm/us, to drift 20cm, t = -4.72917us, 0,1V/cm fluctuation, dt = -0.0938686ns, 1V/cm fluctuation, dt = -0.945549ns, %1 fluctuation, dt = -2.88245ns, %10 fluctuation, dt = -43.6632ns
E = 310V/cm,  Vx = -4.21967cm/us, to drift 20cm, t = -4.73971us, 0,1V/cm fluctuation, dt = -0.126202ns, 1V/cm fluctuation, dt = -1.27762ns, %1 fluctuation, dt = -4.07365ns, %10 fluctuation, dt = -57.5031ns
E = 320V/cm,  Vx = -4.20693cm/us, to drift 20cm, t = -4.75406us, 0,1V/cm fluctuation, dt = -0.161153ns, 1V/cm fluctuation, dt = -1.62742ns, %1 fluctuation, dt = -5.33226ns, %10 fluctuation, dt = -67.2167ns
E = 330V/cm,  Vx = -4.19039cm/us, to drift 20cm, t = -4.77283us, 0,1V/cm fluctuation, dt = -0.212558ns, 1V/cm fluctuation, dt = -2.13304ns, %1 fluctuation, dt = -7.10217ns, %10 fluctuation, dt = -71.4213ns
E = 340V/cm,  Vx = -4.17109cm/us, to drift 20cm, t = -4.79491us, 0,1V/cm fluctuation, dt = -0.22935ns, 1V/cm fluctuation, dt = -2.30116ns, %1 fluctuation, dt = -7.89365ns, %10 fluctuation, dt = -72.7589ns
E = 350V/cm,  Vx = -4.15189cm/us, to drift 20cm, t = -4.81708us, 0,1V/cm fluctuation, dt = -0.209622ns, 1V/cm fluctuation, dt = -2.09579ns, %1 fluctuation, dt = -7.33103ns, %10 fluctuation, dt = -74.8213ns
E = 360V/cm,  Vx = -4.13394cm/us, to drift 20cm, t = -4.838us, 0,1V/cm fluctuation, dt = -0.208639ns, 1V/cm fluctuation, dt = -2.08594ns, %1 fluctuation, dt = -7.50464ns, %10 fluctuation, dt = -78.6444ns
E = 370V/cm,  Vx = -4.11604cm/us, to drift 20cm, t = -4.85904us, 0,1V/cm fluctuation, dt = -0.21453ns, 1V/cm fluctuation, dt = -2.14801ns, %1 fluctuation, dt = -7.9778ns, %10 fluctuation, dt = -84.0019ns
E = 380V/cm,  Vx = -4.09769cm/us, to drift 20cm, t = -4.8808us, 0,1V/cm fluctuation, dt = -0.220619ns, 1V/cm fluctuation, dt = -2.20896ns, %1 fluctuation, dt = -8.42692ns, %10 fluctuation, dt = -92.8301ns
